t,x,v,a,id,lane,oldLane,pos,event,Vehicle
464,2088.4,34.09895483596335,0.013413209750951368,135,2,-1,88.4,timer,HGV
464,1989.9,34.28402704606414,-0.04232821474613157,137,7,-1,289.9,timer,car
464,1779.97,33.67110566246233,0.007092910435277161,138,1,-1,79.97,timer,electric car
464,1800.84,35.029876375008286,-0.0420477155202861,139,7,-1,100.84,timer,car
464,1701.16,34.87062311787379,-0.03768142443722495,140,6,-1,1701.16,leave lane,car
464,1701.16,34.87062311787379,-0.03768142443722495,140,7,-1,1.1600000000000819,enter lane,car
464,1701.16,34.87062311787379,-0.03768142443722495,140,7,-1,1.1600000000000819,timer,car
464,1516.1,33.752010587146685,0.010407407407407416,141,0,-1,1516.1,timer,electric car
464,1489.98,34.6337945481098,-0.05761914284634805,142,6,-1,1489.98,timer,car
464,1401.66,35.2442767647377,-0.035364921929210064,143,6,-1,1401.66,timer,electric car
464,1215.57,33.46591031787313,0.0040947780078214886,144,0,-1,1215.57,timer,electric car
464,1194.44,35.552254904451225,-0.03956818370507348,145,6,-1,1194.44,timer,car
464,1101.18,35.4663576947594,-0.03879450975037909,146,6,-1,1101.18,timer,HGV
464,946.36,33.60532081656079,0.011805335306762525,147,0,-1,946.36,timer,car
464,887.89,35.7276581395654,-0.037119913594771764,148,6,-1,887.89,timer,HGV
464,745.32,33.38718327690924,0.002973457518912063,149,0,-1,745.32,timer,car
464,673.96,35.90419829466579,-0.04402348003763724,150,6,-1,673.96,timer,electric car
464,542.81,33.38293108843326,0.004162419300033905,151,0,-1,542.81,timer,HGV
464,452.02,33.50515947196036,0.01805785885387873,152,0,-1,452.02,timer,HGV
464,381.24,36.23178546252017,-0.029072562243320228,153,6,-1,381.24,timer,electric car
464,283.04,33.361271051599154,0.006582435209724036,154,0,-1,283.04,timer,HGV
464,201.2,33.338727143199755,0.0017874070893023264,155,0,-1,201.2,timer,electric car
464,111.69,36.33334511654707,0,156,6,-1,111.69,timer,HGV
464,9.68,33.33333614762075,1.9372770200983242e-05,157,0,-1,9.68,timer,electric car
465,2851.17,33.973920299282426,0.008020277683198995,127,2,-1,851.17,timer,car
465,2652.53,33.999949782504906,0.009080047789725173,129,2,-1,652.53,timer,car
465,2561.03,33.93484926659373,0.008439772427564853,130,2,-1,561.03,timer,car
465,2367.19,33.47227594224713,0.0021222701444512577,132,2,-1,367.19,timer,HGV
465,2279.59,33.65984506757315,0.005103884372177034,133,2,-1,279.59,timer,HGV
465,2122.51,34.1123680457143,0.013413209750951368,135,2,-1,122.51,timer,HGV
465,2024.16,34.241698831318004,-0.04232821474613157,137,7,-1,324.16,leave lane,car
465,2024.16,34.241698831318004,-0.04232821474613157,137,-1,-1,324.16,end,car
465,1813.64,33.67819857289761,0.007092910435277161,138,1,-1,113.64,timer,electric car
465,1835.85,34.987828659488,-0.0420477155202861,139,7,-1,135.85,timer,car
465,1736.01,34.83294169343657,-0.03768142443722495,140,7,-1,36.01,timer,car
465,1549.86,33.76241799455409,0.010407407407407416,141,0,-1,1549.86,timer,electric car
465,1524.58,34.57617540526345,-0.05761914284634805,142,6,-1,1524.58,timer,car
465,1436.89,35.20891184280849,-0.035364921929210064,143,6,-1,1436.89,timer,electric car
465,1249.04,33.47000509588095,0.0040947780078214886,144,0,-1,1249.04,timer,electric car
465,1229.97,35.51268672074615,-0.03956818370507348,145,6,-1,1229.97,timer,car
465,1136.63,35.42756318500902,-0.03879450975037909,146,6,-1,1136.63,timer,HGV
465,979.97,33.61712615186755,0.011805335306762525,147,0,-1,979.97,timer,car
465,923.6,35.69053822597063,-0.037119913594771764,148,6,-1,923.6,timer,HGV
465,778.71,33.39015673442815,0.002973457518912063,149,0,-1,778.71,timer,car
465,709.84,35.86017481462815,-0.04402348003763724,150,6,-1,709.84,timer,electric car
465,576.2,33.3870935077333,0.004162419300033905,151,0,-1,576.2,timer,HGV
465,485.53,33.52321733081424,0.01805785885387873,152,0,-1,485.53,timer,HGV
465,417.46,36.200636288688045,-0.033225785420937404,153,6,-1,417.46,timer,electric car
465,316.41,33.3682381691432,0.007289204097714742,154,0,-1,316.41,timer,HGV
465,234.54,33.340662628557574,0.002083563626333956,155,0,-1,234.54,timer,electric car
465,148.02,36.33163044791806,-0.0034293372580279395,156,6,-1,148.02,timer,HGV
465,43.01,33.33338885957865,8.605114559036449e-05,157,0,-1,43.01,timer,electric car
466,2885.15,33.98194057696563,0.008020277683198995,127,2,-1,885.15,timer,car
466,2686.53,34.00902983029463,0.009080047789725173,129,2,-1,686.53,timer,car
466,2594.97,33.943289039021295,0.008439772427564853,130,2,-1,594.97,timer,car
466,2400.66,33.474398212391584,0.0021222701444512577,132,2,-1,400.66,timer,HGV
466,2313.25,33.66494895194533,0.005103884372177034,133,2,-1,313.25,timer,HGV
466,2156.63,34.12578125546525,0.013413209750951368,135,2,-1,156.63,timer,HGV
466,1847.32,33.68529148333288,0.007092910435277161,138,1,-1,147.32,timer,electric car
466,1870.82,34.94578094396772,-0.0420477155202861,139,7,-1,170.82,timer,car
466,1770.82,34.79526026899934,-0.03768142443722495,140,7,-1,70.82,timer,car
466,1583.63,33.7728254019615,0.010407407407407416,141,0,-1,1583.63,timer,electric car
466,1559.13,34.5185562624171,-0.05761914284634805,142,6,-1,1559.13,timer,car
466,1472.08,35.17354692087928,-0.035364921929210064,143,6,-1,1472.08,timer,electric car
466,1282.51,33.47409987388877,0.0040947780078214886,144,0,-1,1282.51,timer,electric car
466,1265.46,35.47311853704108,-0.03956818370507348,145,6,-1,1265.46,timer,car
466,1172.04,35.38876867525864,-0.03879450975037909,146,6,-1,1172.04,timer,HGV
466,1013.59,33.62893148717431,0.011805335306762525,147,0,-1,1013.59,timer,car
466,959.27,35.653418312375855,-0.037119913594771764,148,6,-1,959.27,timer,HGV
466,812.1,33.393130191947066,0.002973457518912063,149,0,-1,812.1,timer,car
466,745.68,35.816151334590515,-0.04402348003763724,150,6,-1,745.68,timer,electric car
466,609.59,33.391255927033335,0.004162419300033905,151,0,-1,609.59,timer,HGV
466,519.06,33.54127518966812,0.01805785885387873,152,0,-1,519.06,timer,HGV
466,453.64,36.1653338916783,-0.03737900859855458,153,6,-1,453.64,timer,electric car
466,349.78,33.375527373240914,0.007289204097714742,154,0,-1,349.78,timer,HGV
466,267.88,33.342894270452426,0.002379720163365586,155,0,-1,267.88,timer,electric car
466,184.35,36.32648644203102,-0.006858674516055879,156,6,-1,184.35,timer,HGV
466,76.34,33.33350824991193,0.00015272952097974575,157,0,-1,76.34,timer,electric car
467,2919.14,33.98996085464883,0.008020277683198995,127,2,-1,919.14,timer,car
467,2720.54,34.01810987808435,0.009080047789725173,129,2,-1,720.54,timer,car
467,2628.92,33.95172881144886,0.008439772427564853,130,2,-1,628.92,timer,car
467,2434.14,33.47652048253604,0.0021222701444512577,132,2,-1,434.14,timer,HGV
467,2346.92,33.6700528363175,0.005103884372177034,133,2,-1,346.92,timer,HGV
467,2190.76,34.1391944652162,0.013413209750951368,135,2,-1,190.76,timer,HGV
467,1881.01,33.69238439376816,0.007092910435277161,138,1,-1,181.01,timer,electric car
467,1905.74,34.903733228447436,-0.0420477155202861,139,7,-1,205.74,timer,car
467,1805.6,34.75757884456212,-0.03768142443722495,140,7,-1,105.6,timer,car
467,1617.41,33.783232809368904,0.010407407407407416,141,0,-1,1617.41,timer,electric car
467,1593.62,34.46093711957075,-0.05761914284634805,142,6,-1,1593.62,timer,car
467,1507.24,35.138181998950074,-0.035364921929210064,143,6,-1,1507.24,timer,electric car
467,1315.99,33.47819465189659,0.0040947780078214886,144,0,-1,1315.99,timer,electric car
467,1300.91,35.43355035333601,-0.03956818370507348,145,6,-1,1300.91,timer,car
467,1207.41,35.34997416550826,-0.03879450975037909,146,6,-1,1207.41,timer,HGV
467,1047.22,33.640736822481074,0.011805335306762525,147,0,-1,1047.22,timer,car
467,994.9,35.61629839878108,-0.037119913594771764,148,6,-1,994.9,timer,HGV
467,845.49,33.39610364946598,0.002973457518912063,149,0,-1,845.49,timer,car
467,781.47,35.77212785455288,-0.04402348003763724,150,6,-1,781.47,timer,electric car
467,642.98,33.39541834633337,0.004162419300033905,151,0,-1,642.98,timer,HGV
467,552.61,33.559333048522,0.01805785885387873,152,0,-1,552.61,timer,HGV
467,489.79,36.12587827149094,-0.041532231776171755,153,6,-1,489.79,timer,electric car
467,383.16,33.38281657733863,0.007289204097714742,154,0,-1,383.16,timer,HGV
467,301.22,33.34542206888431,0.0026758767003972157,155,0,-1,301.22,timer,electric car
467,220.67,36.31791309888595,-0.010288011774083818,156,6,-1,220.67,timer,HGV
467,109.67,33.3336943186206,0.000219407896369127,157,0,-1,109.67,timer,electric car
467.26594489561904,0,33.333333333333336,0,158,-1,-1,0,start,electric car
467.26594489561904,0,33.333333333333336,0,158,0,-1,0,enter lane,electric car
468,2953.13,33.99798113233203,0.008020277683198995,127,2,-1,953.13,timer,car
468,2754.56,34.027189925874076,0.009080047789725173,129,2,-1,754.56,timer,car
468,2662.88,33.960168583876424,0.008439772427564853,130,2,-1,662.88,timer,car
468,2467.62,33.47864275268049,0.0021222701444512577,132,2,-1,467.62,timer,HGV
468,2380.59,33.67515672068968,0.005103884372177034,133,2,-1,380.59,timer,HGV
468,2224.91,34.15260767496715,0.013413209750951368,135,2,-1,224.91,timer,HGV
468,1914.71,33.699477304203434,0.007092910435277161,138,1,-1,214.71,timer,electric car
468,1940.62,34.86168551292715,-0.0420477155202861,139,7,-1,240.62,timer,car
468,1840.34,34.719897420124894,-0.03768142443722495,140,7,-1,140.34,timer,car
468,1651.19,33.79364021677631,0.010407407407407416,141,0,-1,1651.19,timer,electric car
468,1628.05,34.4033179767244,-0.05761914284634805,142,6,-1,1628.05,timer,car
468,1542.36,35.102817077020866,-0.035364921929210064,143,6,-1,1542.36,timer,electric car
468,1349.47,33.482289429904405,0.0040947780078214886,144,0,-1,1349.47,timer,electric car
468,1336.32,35.39398216963094,-0.03956818370507348,145,6,-1,1336.32,timer,car
468,1242.74,35.311179655757876,-0.03879450975037909,146,6,-1,1242.74,timer,HGV
468,1080.87,33.65254215778784,0.011805335306762525,147,0,-1,1080.87,timer,car
468,1030.5,35.57917848518631,-0.037119913594771764,148,6,-1,1030.5,timer,HGV
468,878.89,33.39907710698489,0.002973457518912063,149,0,-1,878.89,timer,car
468,817.22,35.72810437451524,-0.04402348003763724,150,6,-1,817.22,timer,electric car
468,676.38,33.3995807656334,0.004162419300033905,151,0,-1,676.38,timer,HGV
468,586.18,33.57739090737588,0.01805785885387873,152,0,-1,586.18,timer,HGV
468,525.9,36.082482073152654,-0.044356423536951434,153,6,-1,525.9,timer,electric car
468,416.55,33.39010578143635,0.007289204097714742,154,0,-1,416.55,timer,HGV
468,334.57,33.34824602385322,0.0029720332374288455,155,0,-1,334.57,timer,electric car
468,256.98,36.30591041848285,-0.013717349032111758,156,6,-1,256.98,timer,HGV
468,143.0,33.33394706570466,0.00028608627175850823,157,0,-1,143.0,timer,electric car
468,24.47,33.33345334479473,0.0003269821588928478,158,0,-1,24.47,timer,electric car
468,24.47,33.33345334479473,0.0003269821588928478,158,0,-1,24.47,change slow,electric car
468,24.47,33.33345334479473,0.0003269821588928478,158,6,0,24.47,enter lane 6,electric car
469,2987.13,34.00582517998862,0.0074829263783608,127,2,-1,987.13,timer,car
469,2788.59,34.0362699736638,0.009080047789725173,129,2,-1,788.59,timer,car
469,2696.84,33.96860835630399,0.008439772427564853,130,2,-1,696.84,timer,car
469,2501.1,33.48076502282495,0.0021222701444512577,132,2,-1,501.1,timer,HGV
469,2414.27,33.680260605061854,0.005103884372177034,133,2,-1,414.27,timer,HGV
469,2259.07,34.1660208847181,0.013413209750951368,135,2,-1,259.07,timer,HGV
469,1948.41,33.70657021463871,0.007092910435277161,138,1,-1,248.41,timer,electric car
469,1975.46,34.81963779740687,-0.0420477155202861,139,7,-1,275.46,timer,car
469,1875.04,34.68221599568767,-0.03768142443722495,140,7,-1,175.04,timer,car
469,1684.99,33.80404762418372,0.010407407407407416,141,0,-1,1684.99,timer,electric car
469,1662.42,34.34569883387805,-0.05761914284634805,142,6,-1,1662.42,timer,car
469,1577.45,35.06745215509166,-0.035364921929210064,143,6,-1,1577.45,timer,electric car
469,1382.95,33.486384207912224,0.0040947780078214886,144,0,-1,1382.95,timer,electric car
469,1371.69,35.354413985925866,-0.03956818370507348,145,6,-1,1371.69,timer,car
469,1278.03,35.272385146007494,-0.03879450975037909,146,6,-1,1278.03,timer,HGV
469,1114.53,33.6643474930946,0.011805335306762525,147,0,-1,1114.53,timer,car
469,1066.06,35.54205857159154,-0.037119913594771764,148,6,-1,1066.06,timer,HGV
469,912.29,33.4020505645038,0.002973457518912063,149,0,-1,912.29,timer,car
469,852.93,35.6840808944776,-0.04402348003763724,150,6,-1,852.93,timer,electric car
469,709.78,33.40374318493344,0.004162419300033905,151,0,-1,709.78,timer,HGV
469,619.77,33.59544876622976,0.01805785885387873,152,0,-1,619.77,timer,HGV
469,561.96,36.0381256496157,-0.044356423536951434,153,6,-1,561.96,timer,electric car
469,449.94,33.39739498553406,0.007289204097714742,154,0,-1,449.94,timer,HGV
469,367.92,33.351331253972425,0.003124451465683695,155,0,-1,367.92,timer,electric car
469,293.28,36.290478400821726,-0.017146686290139698,156,6,-1,293.28,timer,HGV
469,176.33,33.334266491164115,0.0003527646471478895,157,0,-1,176.33,timer,electric car
469,58.3,34.33345334479473,1,158,6,0,58.3,timer,electric car
470,3021.14,34.012898490550675,0.006663694745756205,127,2,-1,1021.14,leave lane,car
470,3021.14,34.012898490550675,0.006663694745756205,127,-1,-1,1021.14,end,car
470,2822.63,34.04535002145352,0.009080047789725173,129,2,-1,822.63,timer,car
470,2730.81,33.97704812873155,0.008439772427564853,130,2,-1,730.81,timer,car
470,2534.58,33.4828872929694,0.0021222701444512577,132,2,-1,534.58,timer,HGV
470,2447.95,33.68536448943403,0.005103884372177034,133,2,-1,447.95,timer,HGV
470,2293.24,34.17943409446905,0.013413209750951368,135,2,-1,293.24,timer,HGV
470,1982.12,33.713663125073985,0.007092910435277161,138,1,-1,282.12,timer,electric car
470,2010.26,34.777590081886586,-0.0420477155202861,139,7,-1,310.26,leave lane,car
470,2010.26,34.777590081886586,-0.0420477155202861,139,-1,-1,310.26,end,car
470,1909.7,34.644534571250446,-0.03768142443722495,140,7,-1,209.7,timer,car
470,1718.8,33.81445503159112,0.010407407407407416,141,0,-1,1718.8,leave lane,electric car
470,1718.8,33.81445503159112,0.010407407407407416,141,1,-1,18.799999999999955,enter lane,electric car
470,1718.8,33.81445503159112,0.010407407407407416,141,1,-1,18.799999999999955,timer,electric car
470,1696.74,34.288079691031704,-0.05761914284634805,142,6,-1,1696.74,timer,car
470,1612.5,35.03208723316245,-0.035364921929210064,143,6,-1,1612.5,timer,electric car
470,1416.44,33.49047898592004,0.0040947780078214886,144,0,-1,1416.44,timer,electric car
470,1407.02,35.314845802220795,-0.03956818370507348,145,6,-1,1407.02,timer,car
470,1313.28,35.23359063625711,-0.03879450975037909,146,6,-1,1313.28,timer,HGV
470,1148.2,33.676152828401364,0.011805335306762525,147,0,-1,1148.2,timer,car
470,1101.58,35.50493865799677,-0.037119913594771764,148,6,-1,1101.58,timer,HGV
470,945.69,33.405024022022715,0.002973457518912063,149,0,-1,945.69,timer,car
470,888.59,35.640057414439966,-0.04402348003763724,150,6,-1,888.59,timer,electric car
470,743.19,33.40790560423348,0.004162419300033905,151,0,-1,743.19,timer,HGV
470,653.37,33.61350662508364,0.01805785885387873,152,0,-1,653.37,timer,HGV
470,597.98,35.99376922607875,-0.044356423536951434,153,6,-1,597.98,timer,electric car
470,483.34,33.40468418963178,0.007289204097714742,154,0,-1,483.34,timer,HGV
470,401.27,33.354455705438106,0.003124451465683695,155,0,-1,401.27,timer,electric car
470,329.56,36.27161704590257,-0.02057602354816764,156,6,-1,329.56,timer,HGV
470,209.66,33.33465259499896,0.0004194430225372708,157,0,-1,209.66,timer,electric car
470,93.13,35.33345334479473,1,158,6,0,93.13,timer,electric car
471,128.96,36.33345334479473,1,158,6,0,128.96,leave lane 0,electric car
471,128.96,36.33345334479473,0,158,6,-1,128.96,done change slow,electric car
471,2856.68,34.054430069243246,0.009080047789725173,129,2,-1,856.68,timer,car
471,2764.79,33.98548790115912,0.008439772427564853,130,2,-1,764.79,timer,car
471,2568.06,33.485009563113856,0.0021222701444512577,132,2,-1,568.06,timer,HGV
471,2481.63,33.69044514817034,0.004933847819467707,133,2,-1,481.63,timer,HGV
471,2327.43,34.19284730422,0.013413209750951368,135,2,-1,327.43,timer,HGV
471,2015.84,33.72075603550926,0.007092910435277161,138,1,-1,315.84,leave lane,electric car
471,2015.84,33.72075603550926,0.007092910435277161,138,2,-1,15.839999999999975,enter lane,electric car
471,2015.84,33.72075603550926,0.007092910435277161,138,2,-1,15.839999999999975,timer,electric car
471,1944.33,34.60685314681322,-0.03768142443722495,140,7,-1,244.33,timer,car
471,1752.62,33.82486243899853,0.010407407407407416,141,1,-1,52.62,timer,electric car
471,1731.0,34.230460548185356,-0.05761914284634805,142,6,-1,1731.0,leave lane,car
471,1731.0,34.230460548185356,-0.05761914284634805,142,7,-1,31.0,enter lane,car
471,1731.0,34.230460548185356,-0.05761914284634805,142,7,-1,31.0,timer,car
471,1647.51,34.99672231123324,-0.035364921929210064,143,6,-1,1647.51,timer,electric car
471,1449.93,33.49457376392786,0.0040947780078214886,144,0,-1,1449.93,timer,electric car
471,1442.32,35.27527761851572,-0.03956818370507348,145,6,-1,1442.32,timer,car
471,1348.49,35.19479612650673,-0.03879450975037909,146,6,-1,1348.49,timer,HGV
471,1181.88,33.687958163708124,0.011805335306762525,147,0,-1,1181.88,timer,car
471,1137.07,35.467818744401995,-0.037119913594771764,148,6,-1,1137.07,timer,HGV
471,979.1,33.40799747954163,0.002973457518912063,149,0,-1,979.1,timer,car
471,924.21,35.59603393440233,-0.04402348003763724,150,6,-1,924.21,timer,electric car
471,776.6,33.412068023533514,0.004162419300033905,151,0,-1,776.6,timer,HGV
471,686.99,33.63156448393752,0.01805785885387873,152,0,-1,686.99,timer,HGV
471,633.95,35.949412802541794,-0.044356423536951434,153,6,-1,633.95,timer,electric car
471,516.75,33.4119733937295,0.007289204097714742,154,0,-1,516.75,timer,HGV
471,434.63,33.357580156903786,0.003124451465683695,155,0,-1,434.63,timer,electric car
471,365.82,36.249326353725394,-0.02400536080619558,156,6,-1,365.82,timer,HGV
471,242.99,33.33510537720919,0.0004861213979266521,157,0,-1,242.99,timer,electric car
471,128.96,36.33345334479473,0,158,6,-1,128.96,timer,electric car
471.21110054614644,0,33.333333333333336,0,159,-1,-1,0,start,HGV
471.21110054614644,0,33.333333333333336,0,159,0,-1,0,enter lane,HGV
472,2890.74,34.06351011703297,0.009080047789725173,129,2,-1,890.74,timer,car
472,2798.78,33.99392767358668,0.008439772427564853,130,2,-1,798.78,timer,car
472,2601.55,33.48713183325831,0.0021222701444512577,132,2,-1,601.55,timer,HGV
472,2515.32,33.69506778352809,0.004311422896031484,133,2,-1,515.32,timer,HGV
472,2361.63,34.20626051397095,0.013413209750951368,135,2,-1,361.63,timer,HGV
472,2049.56,33.72784894594454,0.007092910435277161,138,2,-1,49.56,timer,electric car
472,1978.92,34.569171722376,-0.03768142443722495,140,7,-1,278.92,timer,car
472,1786.45,33.835269846405936,0.010407407407407416,141,1,-1,86.45,timer,electric car
472,1765.2,34.17284140533901,-0.05761914284634805,142,7,-1,65.2,timer,car
472,1682.49,34.961357389304034,-0.035364921929210064,143,6,-1,1682.49,timer,electric car
472,1483.43,33.49866854193568,0.0040947780078214886,144,0,-1,1483.43,timer,electric car
472,1477.58,35.23570943481065,-0.03956818370507348,145,6,-1,1477.58,timer,car
472,1383.67,35.15600161675635,-0.03879450975037909,146,6,-1,1383.67,timer,HGV
472,1215.57,33.699763499014885,0.011805335306762525,147,0,-1,1215.57,timer,car
472,1172.52,35.43069883080722,-0.037119913594771764,148,6,-1,1172.52,timer,HGV
472,1012.51,33.41097093706054,0.002973457518912063,149,0,-1,1012.51,timer,car
472,959.78,35.55201045436469,-0.04402348003763724,150,6,-1,959.78,timer,electric car
472,810.01,33.416230442833545,0.004162419300033905,151,0,-1,810.01,timer,HGV
472,720.63,33.649622342791396,0.01805785885387873,152,0,-1,720.63,timer,HGV
472,669.88,35.90505637900484,-0.044356423536951434,153,6,-1,669.88,timer,electric car
472,550.16,33.41926259782721,0.007289204097714742,154,0,-1,550.16,timer,HGV
472,467.99,33.360704608369474,0.003124451465683695,155,0,-1,467.99,timer,electric car
472,402.06,36.22360632429019,-0.02743469806422352,156,6,-1,402.06,timer,HGV
472,276.33,33.33562483779481,0.0005527997733160334,157,0,-1,276.33,timer,electric car
472,165.29,36.330829011904584,-0.005248665780279134,158,6,-1,165.29,timer,electric car
472,26.3,33.33348242471117,0.0003779730791056353,159,0,-1,26.3,timer,HGV
473,2924.81,34.07259016482269,0.009080047789725173,129,2,-1,924.81,timer,car
473,2832.78,34.00236744601425,0.008439772427564853,130,2,-1,832.78,timer,car
473,2635.04,33.489254103402764,0.0021222701444512577,132,2,-1,635.04,timer,HGV
473,2549.02,33.6990679939624,0.0036889979725952603,133,2,-1,549.02,timer,HGV
473,2395.84,34.219673723721904,0.013413209750951368,135,2,-1,395.84,timer,HGV
473,2083.29,33.73494185637981,0.007092910435277161,138,2,-1,83.29,timer,electric car
473,2013.47,34.531490297938774,-0.03768142443722495,140,7,-1,313.47,leave lane,car
473,2013.47,34.531490297938774,-0.03768142443722495,140,-1,-1,313.47,end,car
473,1820.29,33.84567725381334,0.010407407407407416,141,1,-1,120.29,timer,electric car
473,1799.34,34.11522226249266,-0.05761914284634805,142,7,-1,99.34,timer,car
473,1717.43,34.925992467374826,-0.035364921929210064,143,6,-1,1717.43,leave lane,electric car
473,1717.43,34.925992467374826,-0.035364921929210064,143,7,-1,17.430000000000064,enter lane,electric car
473,1717.43,34.925992467374826,-0.035364921929210064,143,7,-1,17.430000000000064,timer,electric car
473,1516.93,33.5027633199435,0.0040947780078214886,144,0,-1,1516.93,timer,electric car
473,1512.8,35.19614125110558,-0.03956818370507348,145,6,-1,1512.8,timer,car
473,1418.81,35.11720710700597,-0.03879450975037909,146,6,-1,1418.81,timer,HGV
473,1249.28,33.711568834321646,0.011805335306762525,147,0,-1,1249.28,timer,car
473,1207.93,35.39357891721245,-0.037119913594771764,148,6,-1,1207.93,timer,HGV
473,1045.92,33.41394439457945,0.002973457518912063,149,0,-1,1045.92,timer,car
473,995.31,35.50798697432705,-0.04402348003763724,150,6,-1,995.31,timer,electric car
473,843.43,33.42039286213358,0.004162419300033905,151,0,-1,843.43,timer,HGV
473,754.29,33.667680201645275,0.01805785885387873,152,0,-1,754.29,timer,HGV
473,705.76,35.86069995546789,-0.044356423536951434,153,6,-1,705.76,timer,electric car
473,583.58,33.42655180192493,0.007289204097714742,154,0,-1,583.58,timer,HGV
473,501.35,33.363829059835155,0.003124451465683695,155,0,-1,501.35,timer,electric car
473,438.27,36.19445695759695,-0.03086403532225146,156,6,-1,438.27,timer,HGV
473,309.67,33.33621097675582,0.0006194781487054146,157,0,-1,309.67,timer,electric car
473,201.62,36.32295601323416,-0.010497331560558269,158,6,-1,201.62,timer,electric car
473,59.63,33.334099954984325,0.0008570874672058417,159,0,-1,59.63,timer,HGV
473.4426157468533,0,33.333333333333336,0,160,-1,-1,0,start,car
473.4426157468533,0,33.333333333333336,0,160,0,-1,0,enter lane,car
474,2958.89,34.081670212612416,0.009080047789725173,129,2,-1,958.89,timer,car
474,2866.79,34.01080721844181,0.008439772427564853,130,2,-1,866.79,timer,car
474,2668.53,33.49137637354722,0.0021222701444512577,132,2,-1,668.53,timer,HGV
474,2582.72,33.70244577947328,0.0030665730491590366,133,2,-1,582.72,timer,HGV
474,2430.07,34.233086933472855,0.013413209750951368,135,2,-1,430.07,timer,HGV
474,2117.03,33.74203476681509,0.007092910435277161,138,2,-1,117.03,timer,electric car
474,1854.14,33.85608466122075,0.010407407407407416,141,1,-1,154.14,timer,electric car
474,1833.43,34.05760311964631,-0.05761914284634805,142,7,-1,133.43,timer,car
474,1752.34,34.89062754544562,-0.035364921929210064,143,7,-1,52.34,timer,electric car
474,1550.44,33.50685809795132,0.0040947780078214886,144,0,-1,1550.44,timer,electric car
474,1547.98,35.15657306740051,-0.03956818370507348,145,6,-1,1547.98,timer,car
474,1453.91,35.078412597255586,-0.03879450975037909,146,6,-1,1453.91,timer,HGV
474,1283.0,33.72337416962841,0.011805335306762525,147,0,-1,1283.0,timer,car
474,1243.31,35.35645900361768,-0.037119913594771764,148,6,-1,1243.31,timer,HGV
474,1079.34,33.416917852098365,0.002973457518912063,149,0,-1,1079.34,timer,car
474,1030.8,35.463963494289416,-0.04402348003763724,150,6,-1,1030.8,timer,electric car
474,876.85,33.42455528143362,0.004162419300033905,151,0,-1,876.85,timer,HGV
474,787.96,33.685738060499155,0.01805785885387873,152,0,-1,787.96,timer,HGV
474,741.6,35.81634353193093,-0.044356423536951434,153,6,-1,741.6,timer,electric car
474,617.01,33.43384100602265,0.007289204097714742,154,0,-1,617.01,timer,HGV
474,534.72,33.366953511300835,0.003124451465683695,155,0,-1,534.72,timer,electric car
474,474.45,36.16188665552197,-0.03405331897221744,156,6,-1,474.45,timer,HGV
474,343.01,33.336863794092224,0.0006861565240947958,157,0,-1,343.01,timer,electric car
474,237.94,36.30983434878346,-0.015745997340837405,158,6,-1,237.94,timer,electric car
474,92.96,33.335196599645585,0.001336201855306048,159,0,-1,92.96,timer,HGV
474,18.58,33.333367071835305,0.00012106011885124167,160,0,-1,18.58,timer,car
474,18.58,33.333367071835305,0.00012106011885124167,160,0,-1,18.58,change slow,car
474,18.58,33.333367071835305,0.00012106011885124167,160,6,0,18.58,enter lane 6,car
475,2992.98,34.09075026040214,0.009080047789725173,129,2,-1,992.98,timer,car
475,2900.81,34.01924699086938,0.008439772427564853,130,2,-1,900.81,timer,car
475,2702.02,33.49349864369167,0.0021222701444512577,132,2,-1,702.02,timer,HGV
475,2616.42,33.70520114006072,0.002444148125722813,133,2,-1,616.42,timer,HGV
475,2464.31,34.246500143223805,0.013413209750951368,135,2,-1,464.31,timer,HGV
475,2150.78,33.749127677250364,0.007092910435277161,138,2,-1,150.78,timer,electric car
475,1888.0,33.866492068628155,0.010407407407407416,141,1,-1,188.0,timer,electric car
475,1867.46,33.99998397679996,-0.05761914284634805,142,7,-1,167.46,timer,car
475,1787.21,34.85526262351641,-0.035364921929210064,143,7,-1,87.21,timer,electric car
475,1583.95,33.51095287595914,0.0040947780078214886,144,0,-1,1583.95,timer,electric car
475,1583.12,35.11700488369544,-0.03956818370507348,145,6,-1,1583.12,timer,car
475,1488.97,35.039618087505204,-0.03879450975037909,146,6,-1,1488.97,timer,HGV
475,1316.73,33.73517950493517,0.011805335306762525,147,0,-1,1316.73,timer,car
475,1278.65,35.31933909002291,-0.037119913594771764,148,6,-1,1278.65,timer,HGV
475,1112.76,33.41989130961728,0.002973457518912063,149,0,-1,1112.76,timer,car
475,1066.24,35.41994001425178,-0.04402348003763724,150,6,-1,1066.24,timer,electric car
475,910.28,33.42871770073366,0.004162419300033905,151,0,-1,910.28,timer,HGV
475,821.65,33.703795919353034,0.01805785885387873,152,0,-1,821.65,timer,HGV
475,777.39,35.77198710839398,-0.044356423536951434,153,6,-1,777.39,timer,electric car
475,650.45,33.44113021012036,0.007289204097714742,154,0,-1,650.45,timer,HGV
475,568.09,33.370077962766516,0.003124451465683695,155,0,-1,568.09,timer,electric car
475,510.59,36.12783333654975,-0.03405331897221744,156,6,-1,510.59,timer,HGV
475,376.35,33.33756450947019,0.0007027900766040785,157,0,-1,376.35,timer,electric car
